"","id","year","male","birthdate","birthyear","mono_index","sampyearsum","sociality","inno_count","domain_index","domain","age","logsampeff","MainGroup","groups","group","rank","max_group","avg_age","avg_rnk","avg_elo","rank_class","inno_count_ND","sociality.s","sociality.c","logage","logage.c","group_index","year_index","age_cat","adult.f","adult.m","adult","rankhi","rankmid","ranklo","innobinom","groupsize.c","innovator","innovatoryear"
"908","DT",2011,0,2004-12-25,2004,52,505,53.2,0,1,"foraging",8,6.22455842927536,"AA","AA","AA",5,33,6.5,4.8,1298,"high",0,0.0891249588750778,1.26628352490422,2.07944154167984,0.0815258944819603,1,5,2,1,0,1,1,0,0,0,6.6309067688378,0,0
"909","DU",2007,1,1996-09-01,1996,53,747,45.3,0,2,"investigative",12,6.61606518513282,"AA","AA,M:DU","AA",3,28,10.8,2,1399.3,"high",0,-0.466901524345868,-6.63371647509579,2.484906649788,0.486991002590125,1,1,3,0,1,1,1,0,0,0,1.6309067688378,0,0
"910","DU",2007,1,1996-09-01,1996,53,747,45.3,0,1,"foraging",12,6.61606518513282,"AA","AA,M:DU","AA",3,28,10.8,2,1399.3,"high",0,-0.466901524345868,-6.63371647509579,2.484906649788,0.486991002590125,1,1,3,0,1,1,1,0,0,0,1.6309067688378,0,0
"911","DU",2007,1,1996-09-01,1996,53,747,45.3,0,4,"social",12,6.61606518513282,"AA","AA,M:DU","AA",3,28,10.8,2,1399.3,"high",0,-0.466901524345868,-6.63371647509579,2.484906649788,0.486991002590125,1,1,3,0,1,1,1,0,0,0,1.6309067688378,0,0
"912","DU",2007,1,1996-09-01,1996,53,747,45.3,0,3,"self-directed",12,6.61606518513282,"AA","AA,M:DU","AA",3,28,10.8,2,1399.3,"high",0,-0.466901524345868,-6.63371647509579,2.484906649788,0.486991002590125,1,1,3,0,1,1,1,0,0,0,1.6309067688378,0,0
"913","DU",2008,1,1996-09-01,1996,53,738,49.1,0,4,"social",13,6.60394382460047,"AA","AA","AA",1,28,11.8,1.1,1455,"high",0,-0.199445747606679,-2.83371647509578,2.56494935746154,0.567033710263661,1,2,3,0,1,1,1,0,0,0,1.6309067688378,0,0
"914","DU",2008,1,1996-09-01,1996,53,738,49.1,0,1,"foraging",13,6.60394382460047,"AA","AA","AA",1,28,11.8,1.1,1455,"high",0,-0.199445747606679,-2.83371647509578,2.56494935746154,0.567033710263661,1,2,3,0,1,1,1,0,0,0,1.6309067688378,0,0
"915","DU",2008,1,1996-09-01,1996,53,738,49.1,0,3,"self-directed",13,6.60394382460047,"AA","AA","AA",1,28,11.8,1.1,1455,"high",0,-0.199445747606679,-2.83371647509578,2.56494935746154,0.567033710263661,1,2,3,0,1,1,1,0,0,0,1.6309067688378,0,0
"916","DU",2008,1,1996-09-01,1996,53,738,49.1,0,2,"investigative",13,6.60394382460047,"AA","AA","AA",1,28,11.8,1.1,1455,"high",0,-0.199445747606679,-2.83371647509578,2.56494935746154,0.567033710263661,1,2,3,0,1,1,1,0,0,0,1.6309067688378,0,0
"917","DU",2009,1,1996-09-01,1996,53,1128,49.7,0,3,"self-directed",14,7.028201432058,"AA","AA","AA",1,30,12.8,1,1605.3,"high",0,-0.157215888121544,-2.23371647509578,2.63905732961526,0.641141682417383,1,3,3,0,1,1,1,0,0,0,3.6309067688378,0,0
"918","DU",2009,1,1996-09-01,1996,53,1128,49.7,0,2,"investigative",14,7.028201432058,"AA","AA","AA",1,30,12.8,1,1605.3,"high",0,-0.157215888121544,-2.23371647509578,2.63905732961526,0.641141682417383,1,3,3,0,1,1,1,0,0,0,3.6309067688378,0,0
"919","DU",2009,1,1996-09-01,1996,53,1128,49.7,0,1,"foraging",14,7.028201432058,"AA","AA","AA",1,30,12.8,1,1605.3,"high",0,-0.157215888121544,-2.23371647509578,2.63905732961526,0.641141682417383,1,3,3,0,1,1,1,0,0,0,3.6309067688378,0,0
"920","DU",2009,1,1996-09-01,1996,53,1128,49.7,0,4,"social",14,7.028201432058,"AA","AA","AA",1,30,12.8,1,1605.3,"high",0,-0.157215888121544,-2.23371647509578,2.63905732961526,0.641141682417383,1,3,3,0,1,1,1,0,0,0,3.6309067688378,0,0
"921","DU",2010,1,1996-09-01,1996,53,812,44.2,0,4,"social",15,6.69950034016168,"AA","AA","AA",1,31,13.8,1,1674.6,"high",0,-0.544322933401949,-7.73371647509578,2.70805020110221,0.710134553904335,1,4,3,0,1,1,1,0,0,0,4.6309067688378,0,0
"922","DU",2010,1,1996-09-01,1996,53,812,44.2,0,1,"foraging",15,6.69950034016168,"AA","AA","AA",1,31,13.8,1,1674.6,"high",0,-0.544322933401949,-7.73371647509578,2.70805020110221,0.710134553904335,1,4,3,0,1,1,1,0,0,0,4.6309067688378,0,0
"923","DU",2010,1,1996-09-01,1996,53,812,44.2,0,3,"self-directed",15,6.69950034016168,"AA","AA","AA",1,31,13.8,1,1674.6,"high",0,-0.544322933401949,-7.73371647509578,2.70805020110221,0.710134553904335,1,4,3,0,1,1,1,0,0,0,4.6309067688378,0,0
"924","DU",2010,1,1996-09-01,1996,53,812,44.2,0,2,"investigative",15,6.69950034016168,"AA","AA","AA",1,31,13.8,1,1674.6,"high",0,-0.544322933401949,-7.73371647509578,2.70805020110221,0.710134553904335,1,4,3,0,1,1,1,0,0,0,4.6309067688378,0,0
"925","DU",2011,1,1996-09-01,1996,53,772,51.5,0,1,"foraging",16,6.64898455002478,"AA","AA","AA",3,33,14.8,3,1437.9,"high",0,-0.0305263096661385,-0.433716475095785,2.77258872223978,0.774673075041906,1,5,3,0,1,1,1,0,0,0,6.6309067688378,0,0
"926","DU",2011,1,1996-09-01,1996,53,772,51.5,0,3,"self-directed",16,6.64898455002478,"AA","AA","AA",3,33,14.8,3,1437.9,"high",0,-0.0305263096661385,-0.433716475095785,2.77258872223978,0.774673075041906,1,5,3,0,1,1,1,0,0,0,6.6309067688378,0,0
"927","DU",2011,1,1996-09-01,1996,53,772,51.5,0,4,"social",16,6.64898455002478,"AA","AA","AA",3,33,14.8,3,1437.9,"high",0,-0.0305263096661385,-0.433716475095785,2.77258872223978,0.774673075041906,1,5,3,0,1,1,1,0,0,0,6.6309067688378,0,0
"928","DU",2011,1,1996-09-01,1996,53,772,51.5,0,2,"investigative",16,6.64898455002478,"AA","AA","AA",3,33,14.8,3,1437.9,"high",0,-0.0305263096661385,-0.433716475095785,2.77258872223978,0.774673075041906,1,5,3,0,1,1,1,0,0,0,6.6309067688378,0,0
"933","DW",2007,0,2001-09-08,2001,54,1181,45,0,4,"social",7,7.07411681619736,"RR","RR","RR",21,33,5.8,20.5,698.6,"mid",3,-0.488016454088436,-6.93371647509579,1.94591014905531,-0.0520054981425622,9,1,2,1,0,1,0,1,0,0,6.6309067688378,1,1
"934","DW",2007,0,2001-09-08,2001,54,1181,45,1,1,"foraging",7,7.07411681619736,"RR","RR","RR",21,33,5.8,20.5,698.6,"mid",3,-0.488016454088436,-6.93371647509579,1.94591014905531,-0.0520054981425622,9,1,2,1,0,1,0,1,0,1,6.6309067688378,1,1
"935","DW",2007,0,2001-09-08,2001,54,1181,45,1,3,"self-directed",7,7.07411681619736,"RR","RR","RR",21,33,5.8,20.5,698.6,"mid",3,-0.488016454088436,-6.93371647509579,1.94591014905531,-0.0520054981425622,9,1,2,1,0,1,0,1,0,1,6.6309067688378,1,1
"936","DW",2007,0,2001-09-08,2001,54,1181,45,1,2,"investigative",7,7.07411681619736,"RR","RR","RR",21,33,5.8,20.5,698.6,"mid",3,-0.488016454088436,-6.93371647509579,1.94591014905531,-0.0520054981425622,9,1,2,1,0,1,0,1,0,1,6.6309067688378,1,1
"937","DW",2008,0,2001-09-08,2001,54,1397,50.8,0,3,"self-directed",8,7.24208235925696,"RR","RR","RR",23,34,6.8,20.6,630.1,"low",0,-0.079794479065463,-1.13371647509579,2.07944154167984,0.0815258944819603,9,2,2,1,0,1,0,0,1,0,7.6309067688378,1,1
"938","DW",2008,0,2001-09-08,2001,54,1397,50.8,0,1,"foraging",8,7.24208235925696,"RR","RR","RR",23,34,6.8,20.6,630.1,"low",0,-0.079794479065463,-1.13371647509579,2.07944154167984,0.0815258944819603,9,2,2,1,0,1,0,0,1,0,7.6309067688378,1,1
"939","DW",2008,0,2001-09-08,2001,54,1397,50.8,0,2,"investigative",8,7.24208235925696,"RR","RR","RR",23,34,6.8,20.6,630.1,"low",0,-0.079794479065463,-1.13371647509579,2.07944154167984,0.0815258944819603,9,2,2,1,0,1,0,0,1,0,7.6309067688378,1,1
"940","DW",2008,0,2001-09-08,2001,54,1397,50.8,0,4,"social",8,7.24208235925696,"RR","RR","RR",23,34,6.8,20.6,630.1,"low",0,-0.079794479065463,-1.13371647509579,2.07944154167984,0.0815258944819603,9,2,2,1,0,1,0,0,1,0,7.6309067688378,1,1
"941","DW",2009,0,2001-09-08,2001,54,1736,49.6,0,2,"investigative",9,7.4593388952203,"RR","RR","RR",21,34,7.8,19.4,765.6,"mid",0,-0.164254198035733,-2.33371647509578,2.19722457733622,0.199308930138344,9,3,2,1,0,1,0,1,0,0,7.6309067688378,1,1
"942","DW",2009,0,2001-09-08,2001,54,1736,49.6,0,4,"social",9,7.4593388952203,"RR","RR","RR",21,34,7.8,19.4,765.6,"mid",0,-0.164254198035733,-2.33371647509578,2.19722457733622,0.199308930138344,9,3,2,1,0,1,0,1,0,0,7.6309067688378,1,1
"943","DW",2009,0,2001-09-08,2001,54,1736,49.6,0,1,"foraging",9,7.4593388952203,"RR","RR","RR",21,34,7.8,19.4,765.6,"mid",0,-0.164254198035733,-2.33371647509578,2.19722457733622,0.199308930138344,9,3,2,1,0,1,0,1,0,0,7.6309067688378,1,1
"944","DW",2009,0,2001-09-08,2001,54,1736,49.6,0,3,"self-directed",9,7.4593388952203,"RR","RR","RR",21,34,7.8,19.4,765.6,"mid",0,-0.164254198035733,-2.33371647509578,2.19722457733622,0.199308930138344,9,3,2,1,0,1,0,1,0,0,7.6309067688378,1,1
"945","DW",2010,0,2001-09-08,2001,54,1326,37,0,3,"self-directed",10,7.18992217074581,"RR","RR","RR",22,37,8.8,15,803.5,"mid",0,-1.05108124722357,-14.9337164750958,2.30258509299405,0.304669445796171,9,4,3,1,0,1,0,1,0,0,10.6309067688378,1,1
"946","DW",2010,0,2001-09-08,2001,54,1326,37,0,2,"investigative",10,7.18992217074581,"RR","RR","RR",22,37,8.8,15,803.5,"mid",0,-1.05108124722357,-14.9337164750958,2.30258509299405,0.304669445796171,9,4,3,1,0,1,0,1,0,0,10.6309067688378,1,1
"947","DW",2010,0,2001-09-08,2001,54,1326,37,0,4,"social",10,7.18992217074581,"RR","RR","RR",22,37,8.8,15,803.5,"mid",0,-1.05108124722357,-14.9337164750958,2.30258509299405,0.304669445796171,9,4,3,1,0,1,0,1,0,0,10.6309067688378,1,1
"948","DW",2010,0,2001-09-08,2001,54,1326,37,0,1,"foraging",10,7.18992217074581,"RR","RR","RR",22,37,8.8,15,803.5,"mid",0,-1.05108124722357,-14.9337164750958,2.30258509299405,0.304669445796171,9,4,3,1,0,1,0,1,0,0,10.6309067688378,1,1
"949","DW",2011,0,2001-09-08,2001,54,512,50,0,2,"investigative",11,6.23832462503951,"RR","M:BE-DW,M:DW-FU-YC,RR","RR",14,29,9.8,14.9,749.1,"mid",0,-0.136100958378976,-1.93371647509579,2.39789527279837,0.399979625600495,9,5,3,1,0,1,0,1,0,0,2.6309067688378,1,1
"950","DW",2011,0,2001-09-08,2001,54,512,50,0,4,"social",11,6.23832462503951,"RR","M:BE-DW,M:DW-FU-YC,RR","RR",14,29,9.8,14.9,749.1,"mid",0,-0.136100958378976,-1.93371647509579,2.39789527279837,0.399979625600495,9,5,3,1,0,1,0,1,0,0,2.6309067688378,1,1
"951","DW",2011,0,2001-09-08,2001,54,512,50,0,3,"self-directed",11,6.23832462503951,"RR","M:BE-DW,M:DW-FU-YC,RR","RR",14,29,9.8,14.9,749.1,"mid",0,-0.136100958378976,-1.93371647509579,2.39789527279837,0.399979625600495,9,5,3,1,0,1,0,1,0,0,2.6309067688378,1,1
"952","DW",2011,0,2001-09-08,2001,54,512,50,0,1,"foraging",11,6.23832462503951,"RR","M:BE-DW,M:DW-FU-YC,RR","RR",14,29,9.8,14.9,749.1,"mid",0,-0.136100958378976,-1.93371647509579,2.39789527279837,0.399979625600495,9,5,3,1,0,1,0,1,0,0,2.6309067688378,1,1
"953","DY",2007,1,2005-03-15,2005,55,269,68.3,0,4,"social",3,5.59471137960184,"MK","MK","MK",20,24,2.3,11.8,0,"low",0,1.15190975591764,16.3662835249042,1.09861228866811,-0.899303358529766,6,1,1,0,0,0,0,0,1,0,-2.3690932311622,1,1
"954","DY",2007,1,2005-03-15,2005,55,269,68.3,0,1,"foraging",3,5.59471137960184,"MK","MK","MK",20,24,2.3,11.8,0,"low",0,1.15190975591764,16.3662835249042,1.09861228866811,-0.899303358529766,6,1,1,0,0,0,0,0,1,0,-2.3690932311622,1,1
"955","DY",2007,1,2005-03-15,2005,55,269,68.3,0,3,"self-directed",3,5.59471137960184,"MK","MK","MK",20,24,2.3,11.8,0,"low",0,1.15190975591764,16.3662835249042,1.09861228866811,-0.899303358529766,6,1,1,0,0,0,0,0,1,0,-2.3690932311622,1,1
"956","DY",2007,1,2005-03-15,2005,55,269,68.3,0,2,"investigative",3,5.59471137960184,"MK","MK","MK",20,24,2.3,11.8,0,"low",0,1.15190975591764,16.3662835249042,1.09861228866811,-0.899303358529766,6,1,1,0,0,0,0,0,1,0,-2.3690932311622,1,1
"957","DY",2008,1,2005-03-15,2005,55,155,67.6,0,3,"self-directed",4,5.04342511691925,"MK","MK","MK",12,17,3.3,11.6,491.7,"low",1,1.10264158651832,15.6662835249042,1.38629436111989,-0.611621286077985,6,2,1,0,0,0,0,0,1,0,-9.3690932311622,1,1
"958","DY",2008,1,2005-03-15,2005,55,155,67.6,0,2,"investigative",4,5.04342511691925,"MK","MK","MK",12,17,3.3,11.6,491.7,"low",1,1.10264158651832,15.6662835249042,1.38629436111989,-0.611621286077985,6,2,1,0,0,0,0,0,1,0,-9.3690932311622,1,1
"959","DY",2008,1,2005-03-15,2005,55,155,67.6,1,4,"social",4,5.04342511691925,"MK","MK","MK",12,17,3.3,11.6,491.7,"low",1,1.10264158651832,15.6662835249042,1.38629436111989,-0.611621286077985,6,2,1,0,0,0,0,0,1,1,-9.3690932311622,1,1
"960","DY",2008,1,2005-03-15,2005,55,155,67.6,0,1,"foraging",4,5.04342511691925,"MK","MK","MK",12,17,3.3,11.6,491.7,"low",1,1.10264158651832,15.6662835249042,1.38629436111989,-0.611621286077985,6,2,1,0,0,0,0,0,1,0,-9.3690932311622,1,1
"961","DY",2009,1,2005-03-15,2005,55,190,58.9,0,2,"investigative",5,5.24702407216049,"MK","MK","MK",11,18,4.3,11,635.9,"mid",0,0.490308623983861,6.96628352490421,1.6094379124341,-0.388477734763775,6,3,2,0,0,0,0,1,0,0,-8.3690932311622,1,1
"962","DY",2009,1,2005-03-15,2005,55,190,58.9,0,4,"social",5,5.24702407216049,"MK","MK","MK",11,18,4.3,11,635.9,"mid",0,0.490308623983861,6.96628352490421,1.6094379124341,-0.388477734763775,6,3,2,0,0,0,0,1,0,0,-8.3690932311622,1,1
"963","DY",2009,1,2005-03-15,2005,55,190,58.9,0,1,"foraging",5,5.24702407216049,"MK","MK","MK",11,18,4.3,11,635.9,"mid",0,0.490308623983861,6.96628352490421,1.6094379124341,-0.388477734763775,6,3,2,0,0,0,0,1,0,0,-8.3690932311622,1,1
"964","DY",2009,1,2005-03-15,2005,55,190,58.9,0,3,"self-directed",5,5.24702407216049,"MK","MK","MK",11,18,4.3,11,635.9,"mid",0,0.490308623983861,6.96628352490421,1.6094379124341,-0.388477734763775,6,3,2,0,0,0,0,1,0,0,-8.3690932311622,1,1
"965","DY",2010,1,2005-03-15,2005,55,112,61.7,0,4,"social",6,4.71849887129509,"MK","MK","MK",14,19,5.3,10.1,585.6,"low",0,0.687381301581159,9.76628352490422,1.79175946922805,-0.20615617796982,6,4,2,0,0,0,0,0,1,0,-7.3690932311622,1,1
"966","DY",2010,1,2005-03-15,2005,55,112,61.7,0,2,"investigative",6,4.71849887129509,"MK","MK","MK",14,19,5.3,10.1,585.6,"low",0,0.687381301581159,9.76628352490422,1.79175946922805,-0.20615617796982,6,4,2,0,0,0,0,0,1,0,-7.3690932311622,1,1
"967","DY",2010,1,2005-03-15,2005,55,112,61.7,0,3,"self-directed",6,4.71849887129509,"MK","MK","MK",14,19,5.3,10.1,585.6,"low",0,0.687381301581159,9.76628352490422,1.79175946922805,-0.20615617796982,6,4,2,0,0,0,0,0,1,0,-7.3690932311622,1,1
"968","DY",2010,1,2005-03-15,2005,55,112,61.7,0,1,"foraging",6,4.71849887129509,"MK","MK","MK",14,19,5.3,10.1,585.6,"low",0,0.687381301581159,9.76628352490422,1.79175946922805,-0.20615617796982,6,4,2,0,0,0,0,0,1,0,-7.3690932311622,1,1
"970","DY",2011,1,2005-03-15,2005,55,1435,58.6,0,2,"investigative",7,7.26892012819372,"NM","M:DY-EZ-UK,M:DY-UK,MK,NM","NM",13,30,6.3,6.1,1038.3,"mid",0,0.469193694241294,6.66628352490422,1.94591014905531,-0.0520054981425622,7,5,2,0,0,0,0,1,0,0,3.6309067688378,1,1
"972","DY",2011,1,2005-03-15,2005,55,1435,58.6,0,1,"foraging",7,7.26892012819372,"NM","M:DY-EZ-UK,M:DY-UK,MK,NM","NM",13,30,6.3,6.1,1038.3,"mid",0,0.469193694241294,6.66628352490422,1.94591014905531,-0.0520054981425622,7,5,2,0,0,0,0,1,0,0,3.6309067688378,1,1
"974","DY",2011,1,2005-03-15,2005,55,1435,58.6,0,4,"social",7,7.26892012819372,"NM","M:DY-EZ-UK,M:DY-UK,MK,NM","NM",13,30,6.3,6.1,1038.3,"mid",0,0.469193694241294,6.66628352490422,1.94591014905531,-0.0520054981425622,7,5,2,0,0,0,0,1,0,0,3.6309067688378,1,1
"976","DY",2011,1,2005-03-15,2005,55,1435,58.6,0,3,"self-directed",7,7.26892012819372,"NM","M:DY-EZ-UK,M:DY-UK,MK,NM","NM",13,30,6.3,6.1,1038.3,"mid",0,0.469193694241294,6.66628352490422,1.94591014905531,-0.0520054981425622,7,5,2,0,0,0,0,1,0,0,3.6309067688378,1,1
"981","DZ",2008,1,2007-07-25,2007,56,359,79.3,0,3,"self-directed",2,5.88332238848828,"RR","RR","RR",30,34,0.9,28,0,"low",0,1.92612384647845,27.3662835249042,0.693147180559945,-1.30476846663793,9,2,1,0,0,0,0,0,1,0,7.6309067688378,0,0
"982","DZ",2008,1,2007-07-25,2007,56,359,79.3,0,2,"investigative",2,5.88332238848828,"RR","RR","RR",30,34,0.9,28,0,"low",0,1.92612384647845,27.3662835249042,0.693147180559945,-1.30476846663793,9,2,1,0,0,0,0,0,1,0,7.6309067688378,0,0
"983","DZ",2008,1,2007-07-25,2007,56,359,79.3,0,4,"social",2,5.88332238848828,"RR","RR","RR",30,34,0.9,28,0,"low",0,1.92612384647845,27.3662835249042,0.693147180559945,-1.30476846663793,9,2,1,0,0,0,0,0,1,0,7.6309067688378,0,0
"984","DZ",2008,1,2007-07-25,2007,56,359,79.3,0,1,"foraging",2,5.88332238848828,"RR","RR","RR",30,34,0.9,28,0,"low",0,1.92612384647845,27.3662835249042,0.693147180559945,-1.30476846663793,9,2,1,0,0,0,0,0,1,0,7.6309067688378,0,0
"985","DZ",2009,1,2007-07-25,2007,56,356,69.9,0,3,"self-directed",3,5.87493073085203,"RR","M:DI-DZ-GT-SK,RR","RR",30,34,1.9,29.1,0,"low",0,1.26452271454467,17.9662835249042,1.09861228866811,-0.899303358529766,9,3,1,0,0,0,0,0,1,0,7.6309067688378,0,0
"986","DZ",2009,1,2007-07-25,2007,56,356,69.9,0,1,"foraging",3,5.87493073085203,"RR","M:DI-DZ-GT-SK,RR","RR",30,34,1.9,29.1,0,"low",0,1.26452271454467,17.9662835249042,1.09861228866811,-0.899303358529766,9,3,1,0,0,0,0,0,1,0,7.6309067688378,0,0
"987","DZ",2009,1,2007-07-25,2007,56,356,69.9,0,4,"social",3,5.87493073085203,"RR","M:DI-DZ-GT-SK,RR","RR",30,34,1.9,29.1,0,"low",0,1.26452271454467,17.9662835249042,1.09861228866811,-0.899303358529766,9,3,1,0,0,0,0,0,1,0,7.6309067688378,0,0
"988","DZ",2009,1,2007-07-25,2007,56,356,69.9,0,2,"investigative",3,5.87493073085203,"RR","M:DI-DZ-GT-SK,RR","RR",30,34,1.9,29.1,0,"low",0,1.26452271454467,17.9662835249042,1.09861228866811,-0.899303358529766,9,3,1,0,0,0,0,0,1,0,7.6309067688378,0,0
"989","DZ",2010,1,2007-07-25,2007,56,331,57.3,0,4,"social",4,5.80211837537706,"RR","M:CA-DI-DZ-SC-TK,RR","RR",31,37,2.9,22.2,240.1,"low",0,0.377695665356834,5.36628352490421,1.38629436111989,-0.611621286077985,9,4,1,0,0,0,0,0,1,0,10.6309067688378,0,0
"990","DZ",2010,1,2007-07-25,2007,56,331,57.3,0,3,"self-directed",4,5.80211837537706,"RR","M:CA-DI-DZ-SC-TK,RR","RR",31,37,2.9,22.2,240.1,"low",0,0.377695665356834,5.36628352490421,1.38629436111989,-0.611621286077985,9,4,1,0,0,0,0,0,1,0,10.6309067688378,0,0
"991","DZ",2010,1,2007-07-25,2007,56,331,57.3,0,2,"investigative",4,5.80211837537706,"RR","M:CA-DI-DZ-SC-TK,RR","RR",31,37,2.9,22.2,240.1,"low",0,0.377695665356834,5.36628352490421,1.38629436111989,-0.611621286077985,9,4,1,0,0,0,0,0,1,0,10.6309067688378,0,0
"992","DZ",2010,1,2007-07-25,2007,56,331,57.3,0,1,"foraging",4,5.80211837537706,"RR","M:CA-DI-DZ-SC-TK,RR","RR",31,37,2.9,22.2,240.1,"low",0,0.377695665356834,5.36628352490421,1.38629436111989,-0.611621286077985,9,4,1,0,0,0,0,0,1,0,10.6309067688378,0,0
"993","DZ",2011,1,2007-07-25,2007,56,230,63.7,0,3,"self-directed",5,5.4380793089232,"RR","RR","RR",20,29,3.9,20.1,527.3,"low",0,0.828147499864942,11.7662835249042,1.6094379124341,-0.388477734763775,9,5,2,0,0,0,0,0,1,0,2.6309067688378,0,0
"994","DZ",2011,1,2007-07-25,2007,56,230,63.7,0,2,"investigative",5,5.4380793089232,"RR","RR","RR",20,29,3.9,20.1,527.3,"low",0,0.828147499864942,11.7662835249042,1.6094379124341,-0.388477734763775,9,5,2,0,0,0,0,0,1,0,2.6309067688378,0,0
"995","DZ",2011,1,2007-07-25,2007,56,230,63.7,0,1,"foraging",5,5.4380793089232,"RR","RR","RR",20,29,3.9,20.1,527.3,"low",0,0.828147499864942,11.7662835249042,1.6094379124341,-0.388477734763775,9,5,2,0,0,0,0,0,1,0,2.6309067688378,0,0
"996","DZ",2011,1,2007-07-25,2007,56,230,63.7,0,4,"social",5,5.4380793089232,"RR","RR","RR",20,29,3.9,20.1,527.3,"low",0,0.828147499864942,11.7662835249042,1.6094379124341,-0.388477734763775,9,5,2,0,0,0,0,0,1,0,2.6309067688378,0,0
"1001","EB",2010,1,2009-08-07,2009,57,82,80.8,0,3,"self-directed",2,4.40671924726425,"CU","CU","CU",7,9,0.9,6,0,"low",0,2.03169849519129,28.8662835249042,0.693147180559945,-1.30476846663793,2,4,1,0,0,0,0,0,1,0,-17.3690932311622,0,0
"1002","EB",2010,1,2009-08-07,2009,57,82,80.8,0,1,"foraging",2,4.40671924726425,"CU","CU","CU",7,9,0.9,6,0,"low",0,2.03169849519129,28.8662835249042,0.693147180559945,-1.30476846663793,2,4,1,0,0,0,0,0,1,0,-17.3690932311622,0,0
"1003","EB",2010,1,2009-08-07,2009,57,82,80.8,0,4,"social",2,4.40671924726425,"CU","CU","CU",7,9,0.9,6,0,"low",0,2.03169849519129,28.8662835249042,0.693147180559945,-1.30476846663793,2,4,1,0,0,0,0,0,1,0,-17.3690932311622,0,0
"1004","EB",2010,1,2009-08-07,2009,57,82,80.8,0,2,"investigative",2,4.40671924726425,"CU","CU","CU",7,9,0.9,6,0,"low",0,2.03169849519129,28.8662835249042,0.693147180559945,-1.30476846663793,2,4,1,0,0,0,0,0,1,0,-17.3690932311622,0,0
"1005","EB",2011,1,2009-08-07,2009,57,210,70.2,0,1,"foraging",3,5.34710753071747,"CU","CU","CU",10,13,1.9,7.7,0,"low",0,1.28563764428724,18.2662835249042,1.09861228866811,-0.899303358529766,2,5,1,0,0,0,0,0,1,0,-13.3690932311622,0,0
"1006","EB",2011,1,2009-08-07,2009,57,210,70.2,0,2,"investigative",3,5.34710753071747,"CU","CU","CU",10,13,1.9,7.7,0,"low",0,1.28563764428724,18.2662835249042,1.09861228866811,-0.899303358529766,2,5,1,0,0,0,0,0,1,0,-13.3690932311622,0,0
"1007","EB",2011,1,2009-08-07,2009,57,210,70.2,0,4,"social",3,5.34710753071747,"CU","CU","CU",10,13,1.9,7.7,0,"low",0,1.28563764428724,18.2662835249042,1.09861228866811,-0.899303358529766,2,5,1,0,0,0,0,0,1,0,-13.3690932311622,0,0
"1008","EB",2011,1,2009-08-07,2009,57,210,70.2,0,3,"self-directed",3,5.34710753071747,"CU","CU","CU",10,13,1.9,7.7,0,"low",0,1.28563764428724,18.2662835249042,1.09861228866811,-0.899303358529766,2,5,1,0,0,0,0,0,1,0,-13.3690932311622,0,0
"1013","EC",2010,0,2009-07-30,2009,58,381,78.1,1,2,"investigative",2,5.9427993751267,"RR","RR","RR",36,37,0.9,23.9,0,"low",1,1.84166412750818,26.1662835249042,0.693147180559945,-1.30476846663793,9,4,1,0,0,0,0,0,1,1,10.6309067688378,1,1
"1014","EC",2010,0,2009-07-30,2009,58,381,78.1,0,4,"social",2,5.9427993751267,"RR","RR","RR",36,37,0.9,23.9,0,"low",1,1.84166412750818,26.1662835249042,0.693147180559945,-1.30476846663793,9,4,1,0,0,0,0,0,1,0,10.6309067688378,1,1
"1015","EC",2010,0,2009-07-30,2009,58,381,78.1,0,1,"foraging",2,5.9427993751267,"RR","RR","RR",36,37,0.9,23.9,0,"low",1,1.84166412750818,26.1662835249042,0.693147180559945,-1.30476846663793,9,4,1,0,0,0,0,0,1,0,10.6309067688378,1,1
"1016","EC",2010,0,2009-07-30,2009,58,381,78.1,0,3,"self-directed",2,5.9427993751267,"RR","RR","RR",36,37,0.9,23.9,0,"low",1,1.84166412750818,26.1662835249042,0.693147180559945,-1.30476846663793,9,4,1,0,0,0,0,0,1,0,10.6309067688378,1,1
"1017","EC",2011,0,2009-07-30,2009,58,161,53.5,0,1,"foraging",3,5.08140436498446,"RR","RR","RR",24,29,1.9,24.3,0,"low",0,0.110239888617645,1.56628352490421,1.09861228866811,-0.899303358529766,9,5,1,0,0,0,0,0,1,0,2.6309067688378,1,1
"1018","EC",2011,0,2009-07-30,2009,58,161,53.5,0,2,"investigative",3,5.08140436498446,"RR","RR","RR",24,29,1.9,24.3,0,"low",0,0.110239888617645,1.56628352490421,1.09861228866811,-0.899303358529766,9,5,1,0,0,0,0,0,1,0,2.6309067688378,1,1
"1019","EC",2011,0,2009-07-30,2009,58,161,53.5,0,3,"self-directed",3,5.08140436498446,"RR","RR","RR",24,29,1.9,24.3,0,"low",0,0.110239888617645,1.56628352490421,1.09861228866811,-0.899303358529766,9,5,1,0,0,0,0,0,1,0,2.6309067688378,1,1
"1020","EC",2011,0,2009-07-30,2009,58,161,53.5,0,4,"social",3,5.08140436498446,"RR","RR","RR",24,29,1.9,24.3,0,"low",0,0.110239888617645,1.56628352490421,1.09861228866811,-0.899303358529766,9,5,1,0,0,0,0,0,1,0,2.6309067688378,1,1
